%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1509044736403472120,0,1509044736413297363,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736406845645,0,1509044736416716691,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736408596989,0,1509044736418477202,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736413512907,0,1509044736423365336,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736416982631,0,1509044736426785364,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736418675831,0,1509044736428543658,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736423643805,0,1509044736433431938,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736426966648,0,1509044736436850965,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736428726206,0,1509044736438635418,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736433621340,0,1509044736443522997,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736437110318,0,1509044736446918736,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736438826770,0,1509044736448704269,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736444993712,0,1509044736453620024,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736447107805,0,1509044736456986686,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736448885981,0,1509044736458799509,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736453816259,0,1509044736463721071,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736457147829,0,1509044736467055403,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736458996636,0,1509044736468866761,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736462412239,0,1509044736453375000,/map,/base_link,4.50680446625,16.9143009186,0.557565689087,-0.0360089992929,0.0559505681638,0.0177392069251,0.997626285956
1509044736464007965,0,1509044736473803097,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736467261682,0,1509044736477122743,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736469079428,0,1509044736478938413,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736473988356,0,1509044736483870058,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736477392987,0,1509044736487212040,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736479151748,0,1509044736489005467,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736484086943,0,1509044736493937396,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736487412937,0,1509044736497304464,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736489248537,0,1509044736499099173,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736494168526,0,1509044736504003686,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736497501865,0,1509044736507405374,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736499309377,0,1509044736509173141,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736504225128,0,1509044736514095788,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736507608508,0,1509044736517474675,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736509522095,0,1509044736519244969,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736514361622,0,1509044736524207901,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736517753431,0,1509044736527540128,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736519477391,0,1509044736529319811,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736524406491,0,1509044736534304636,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736527743648,0,1509044736537635716,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736529544440,0,1509044736539393048,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736534523744,0,1509044736544371199,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736537831153,0,1509044736547703865,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736539591994,0,1509044736549496847,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736544588877,0,1509044736554440910,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736547909726,0,1509044736557801170,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736549665182,0,1509044736559567589,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736554700804,0,1509044736564539468,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736558022600,0,1509044736567869568,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736559755468,0,1509044736569661421,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736564702031,0,1509044736574597817,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736568221391,0,1509044736577939379,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736569523256,0,1509044736558243000,/map,/base_link,4.54927110672,16.9248466492,0.561412453651,-0.0358377254904,0.0563918121748,0.0176597462277,0.997609018762
1509044736569838378,0,1509044736579748571,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736575175254,0,1509044736584666605,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736578312753,0,1509044736588010634,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736579938527,0,1509044736589818358,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736584863681,0,1509044736594734398,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736588295604,0,1509044736598085769,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736590023665,0,1509044736599886456,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736594913822,0,1509044736604796280,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736598245414,0,1509044736608156446,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736600061550,0,1509044736609975332,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736604965530,0,1509044736614883451,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736608305639,0,1509044736618223242,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736610148354,0,1509044736620067017,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736615062093,0,1509044736624950493,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736618358873,0,1509044736628287425,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736620227189,0,1509044736630156549,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736625111000,0,1509044736635013462,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736628472258,0,1509044736638375432,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736630293901,0,1509044736640217745,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736635171820,0,1509044736645074985,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736639130547,0,1509044736648466114,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736640453917,0,1509044736650281066,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736645374572,0,1509044736655162172,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736648597115,0,1509044736658511341,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736650459851,0,1509044736660347697,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736655367923,0,1509044736665229019,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736658710687,0,1509044736668576845,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736660534683,0,1509044736670414850,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736665409992,0,1509044736675317698,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736668744386,0,1509044736678641721,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736670569365,0,1509044736680480413,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736672945910,0,1509044736663069000,/map,/base_link,4.59485912323,16.925365448,0.568227648735,-0.0356220435401,0.0563167925082,0.0172004464499,0.997629005962
1509044736675454664,0,1509044736685384118,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736678825014,0,1509044736688707873,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736680670018,0,1509044736690547110,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736685536158,0,1509044736695447363,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736688931673,0,1509044736698772527,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736690740370,0,1509044736700636296,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736695625542,0,1509044736705510138,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736698929994,0,1509044736708837305,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736700825255,0,1509044736710700397,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736705682634,0,1509044736715574463,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736709003653,0,1509044736718902449,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736711167589,0,1509044736720853329,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736715820386,0,1509044736725639725,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736719061337,0,1509044736728969831,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736721061275,0,1509044736730922913,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736725820414,0,1509044736735729608,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736729172258,0,1509044736739062061,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736731182167,0,1509044736741037185,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736735948791,0,1509044736745809080,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736739355833,0,1509044736749126192,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736741242633,0,1509044736751102924,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736746048840,0,1509044736755905380,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736749355597,0,1509044736759218627,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736751240462,0,1509044736761166327,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736756060361,0,1509044736765968473,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736759501715,0,1509044736769332278,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736761342558,0,1509044736771228022,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736766189679,0,1509044736776031187,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736769667098,0,1509044736779395686,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736771370371,0,1509044736781291534,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736776232365,0,1509044736786098686,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736778216506,0,1509044736767897000,/map,/base_link,4.61422920227,16.9325771332,0.569636940956,-0.0356788960758,0.0565298838139,0.0173862415329,0.997611701624
1509044736779550709,0,1509044736789461769,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736781437736,0,1509044736791356501,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736786297552,0,1509044736796166061,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736789652586,0,1509044736799531649,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736791511643,0,1509044736801424265,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736796326891,0,1509044736806229816,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736801097229,0,1509044736809598911,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736801618801,0,1509044736811494833,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736806398612,0,1509044736816294437,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736809831484,0,1509044736819667947,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736811645056,0,1509044736821567797,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736816467435,0,1509044736826361170,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736820124939,0,1509044736829735166,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736821831867,0,1509044736831635368,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736826512856,0,1509044736836416667,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736829903188,0,1509044736839805330,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736831797915,0,1509044736841709950,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736836585298,0,1509044736846512368,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736839968780,0,1509044736849871952,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736841875445,0,1509044736851753614,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736846697636,0,1509044736856598891,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736850047394,0,1509044736859936435,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736851904620,0,1509044736861822237,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736856754889,0,1509044736866665525,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736860113812,0,1509044736870000774,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736861973669,0,1509044736871893660,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736866868445,0,1509044736876732042,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736870165070,0,1509044736880063443,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736872031081,0,1509044736881957550,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736877135568,0,1509044736886802547,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736880235447,0,1509044736890132121,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736882152488,0,1509044736892023530,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736882852055,0,1509044736872730000,/map,/base_link,4.6342792511,16.9321613312,0.56854569912,-0.035139813293,0.0556727660393,0.0177520143024,0.997672592904
1509044736886952362,0,1509044736896870433,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736890280396,0,1509044736900200348,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736892183158,0,1509044736902083472,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736897030059,0,1509044736906936122,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736900373548,0,1509044736910221001,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736902290717,0,1509044736912148142,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736907134874,0,1509044736917002751,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736910689919,0,1509044736920291072,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736912296812,0,1509044736922214537,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736917149974,0,1509044736927066641,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736920536689,0,1509044736930361381,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736922407591,0,1509044736932302605,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736927210320,0,1509044736937130679,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736930609176,0,1509044736940439619,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736932608238,0,1509044736942370765,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736938865936,0,1509044736947198257,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736940637042,0,1509044736950538635,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736942524517,0,1509044736952438113,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736947423795,0,1509044736957294466,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736950666470,0,1509044736960601194,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736952591848,0,1509044736962502329,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736957482530,0,1509044736967381183,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736960793313,0,1509044736970663889,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736962669615,0,1509044736972591646,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736967523796,0,1509044736977445825,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736970811721,0,1509044736980751181,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736972738595,0,1509044736982654449,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736977834260,0,1509044736987514748,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736980913556,0,1509044736990816551,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736982821231,0,1509044736992723106,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736987851672,0,1509044736997587960,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044736987854622,0,1509044736977577000,/map,/base_link,4.67843484879,16.9540843964,0.56172311306,-0.0346844749532,0.0544668974688,0.0173563804196,0.997762045949
1509044736990969600,0,1509044737000883502,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044736992878023,0,1509044737002790634,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044736997700622,0,1509044737007623424,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737001066530,0,1509044737010953058,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737002961840,0,1509044737012859127,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737007763933,0,1509044737017688961,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737011121279,0,1509044737021021716,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737012995025,0,1509044737022927221,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737017855251,0,1509044737027748840,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737021170591,0,1509044737031084717,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737023115815,0,1509044737033020304,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737027895403,0,1509044737037811888,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737031217506,0,1509044737041145699,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737033164133,0,1509044737043084304,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737038136164,0,1509044737047882175,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737041701162,0,1509044737051448327,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737043835347,0,1509044737053182713,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737048044462,0,1509044737057962758,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737051597276,0,1509044737061520006,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737053379851,0,1509044737063279858,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737058095311,0,1509044737068028352,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737061693102,0,1509044737071567158,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737063491151,0,1509044737073345224,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737068167454,0,1509044737078090937,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737071711649,0,1509044737081631976,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737073436471,0,1509044737083363589,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737078256641,0,1509044737088157387,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737081788339,0,1509044737091697515,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737083507227,0,1509044737093428170,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737088332508,0,1509044737098224298,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737091857015,0,1509044737101776364,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737092353419,0,1509044737082414000,/map,/base_link,4.74479103088,16.9730682373,0.547462582588,-0.0341405653221,0.0516203262497,0.0174097239737,0.997931192632
1509044737093575091,0,1509044737103495746,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737098414676,0,1509044737108292866,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737101908356,0,1509044737111843751,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737103666755,0,1509044737113560504,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
1509044737108821850,0,1509044737118358100,/world,/map,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509044737111988165,0,1509044737121908607,velodyne,camera,0.710706008953,-0.0233497393934,-0.318154357045,-0.466762758929,0.456634726636,-0.532385867558,0.538685939423
1509044737113725626,0,1509044737123650238,base_link,velodyne,1.9,0.0,1.6,0.0,0.0,0.0,1.0
