%time,field.header.seq,field.header.stamp,field.header.frame_id,field.level,field.name,field.msg,field.file,field.function,field.line,field.topics0,field.topics1
1509044738030734640,89578,1509044738030521118,,2,/pure_pursuit,lookahead distance: 7.822222,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738030741961,89579,1509044738030542490,,2,/pure_pursuit,kappa :-0.00344761,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738030744702,89580,1509044738030552038,,2,/pure_pursuit,lateral accel = -0.037456,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738064026252,89581,1509044738063856300,,2,/pure_pursuit,lookahead distance: 7.866667,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738064030576,89582,1509044738063874685,,2,/pure_pursuit,kappa :-0.00839186,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738064035177,89583,1509044738063883234,,2,/pure_pursuit,lateral accel = -0.091690,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738097311339,89584,1509044738097180161,,2,/pure_pursuit,lookahead distance: 7.950000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738097317093,89585,1509044738097198220,,2,/pure_pursuit,kappa :-0.00859286,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738097319516,89586,1509044738097206810,,2,/pure_pursuit,lateral accel = -0.094880,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738130774680,89587,1509044738130513718,,2,/pure_pursuit,lookahead distance: 8.022223,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738130778511,89588,1509044738130540539,,2,/pure_pursuit,kappa :-0.00875883,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738130780391,89589,1509044738130552378,,2,/pure_pursuit,lateral accel = -0.097591,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738164852718,89590,1509044738164622414,,2,/pure_pursuit,lookahead distance: 8.044444,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738164861518,89591,1509044738164641857,,2,/pure_pursuit,kappa :-0.0135519,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738164867452,89592,1509044738164650975,,2,/pure_pursuit,lateral accel = -0.151414,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738197406790,89593,1509044738197180667,,2,/pure_pursuit,lookahead distance: 8.050000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738197414066,89594,1509044738197199574,,2,/pure_pursuit,kappa :-0.0135586,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738197416975,89595,1509044738197207163,,2,/pure_pursuit,lateral accel = -0.151594,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738230715381,89596,1509044738230530272,,2,/pure_pursuit,lookahead distance: 8.077778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738230720466,89597,1509044738230548100,,2,/pure_pursuit,kappa :-0.0135918,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738230733456,89598,1509044738230555554,,2,/pure_pursuit,lateral accel = -0.152490,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738264461572,89599,1509044738263879703,,2,/pure_pursuit,lookahead distance: 8.094444,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738264465878,89600,1509044738263923642,,2,/pure_pursuit,kappa :-0.0178916,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738297369786,89601,1509044738263939175,,2,/pure_pursuit,lateral accel = -0.201145,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738297375828,89602,1509044738297178189,,2,/pure_pursuit,lookahead distance: 8.094444,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738297379234,89603,1509044738297194883,,2,/pure_pursuit,kappa :-0.0178916,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738297382198,89604,1509044738297201991,,2,/pure_pursuit,lateral accel = -0.201145,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738330774126,89605,1509044738330548460,,2,/pure_pursuit,lookahead distance: 8.077778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738330778508,89606,1509044738330571939,,2,/pure_pursuit,kappa :-0.0178881,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738364083095,89607,1509044738330582659,,2,/pure_pursuit,lateral accel = -0.200691,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738364086582,89608,1509044738363865543,,2,/pure_pursuit,lookahead distance: 8.055555,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738364100046,89609,1509044738363890158,,2,/pure_pursuit,kappa :-0.0228229,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738397346548,89610,1509044738363902380,,2,/pure_pursuit,lateral accel = -0.255351,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738397350403,89611,1509044738397139559,,2,/pure_pursuit,lookahead distance: 8.027778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738397355733,89612,1509044738397157449,,2,/pure_pursuit,kappa :-0.0227728,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738397363394,89613,1509044738397165516,,2,/pure_pursuit,lateral accel = -0.253912,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738430696527,89614,1509044738430515670,,2,/pure_pursuit,lookahead distance: 8.016666,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738430698299,89615,1509044738430540453,,2,/pure_pursuit,kappa :-0.0227524,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738463999197,89616,1509044738430548585,,2,/pure_pursuit,lateral accel = -0.253334,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738464012564,89617,1509044738463852367,,2,/pure_pursuit,lookahead distance: 7.972222,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738464015462,89618,1509044738463868669,,2,/pure_pursuit,kappa :-0.0267431,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738464024198,89619,1509044738463876114,,2,/pure_pursuit,lateral accel = -0.296116,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738497497264,89620,1509044738497208503,,2,/pure_pursuit,lookahead distance: 7.933333,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738497503211,89621,1509044738497229299,,2,/pure_pursuit,kappa :-0.0267127,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738497507586,89622,1509044738497237770,,2,/pure_pursuit,lateral accel = -0.294337,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738530845437,89623,1509044738530516879,,2,/pure_pursuit,lookahead distance: 7.922222,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738530848799,89624,1509044738530535456,,2,/pure_pursuit,kappa :-0.0267037,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738530850826,89625,1509044738530543160,,2,/pure_pursuit,lateral accel = -0.293826,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738564043703,89626,1509044738563857175,,2,/pure_pursuit,lookahead distance: 7.900000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738564048253,89627,1509044738563877142,,2,/pure_pursuit,kappa :-0.02974,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738564051258,89628,1509044738563885841,,2,/pure_pursuit,lateral accel = -0.326317,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738597380049,89629,1509044738597179191,,2,/pure_pursuit,lookahead distance: 7.855556,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738597386116,89630,1509044738597198010,,2,/pure_pursuit,kappa :-0.029745,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738630940431,89631,1509044738597206967,,2,/pure_pursuit,lateral accel = -0.324536,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738630944874,89632,1509044738630524227,,2,/pure_pursuit,lookahead distance: 7.844444,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738630947417,89633,1509044738630545627,,2,/pure_pursuit,kappa :-0.029746,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738630958046,89634,1509044738630553347,,2,/pure_pursuit,lateral accel = -0.324087,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738664040145,89635,1509044738663858007,,2,/pure_pursuit,lookahead distance: 7.861111,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738664043187,89636,1509044738663881803,,2,/pure_pursuit,kappa :-0.0297445,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738664045395,89637,1509044738663893766,,2,/pure_pursuit,lateral accel = -0.324759,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738697358660,89638,1509044738697189404,,2,/pure_pursuit,lookahead distance: 7.850000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738697367240,89639,1509044738697209654,,2,/pure_pursuit,kappa :-0.0352427,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738697371404,89640,1509044738697218620,,2,/pure_pursuit,lateral accel = -0.384246,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738730704215,89641,1509044738730537612,,2,/pure_pursuit,lookahead distance: 7.844444,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738730707794,89642,1509044738730560460,,2,/pure_pursuit,kappa :-0.0352155,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738764188157,89643,1509044738730573422,,2,/pure_pursuit,lateral accel = -0.383678,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738764192181,89644,1509044738763890490,,2,/pure_pursuit,lookahead distance: 7.822222,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738764196261,89645,1509044738763918976,,2,/pure_pursuit,kappa :-0.0351057,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738764199353,89646,1509044738763931920,,2,/pure_pursuit,lateral accel = -0.381398,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738797337663,89647,1509044738797187672,,2,/pure_pursuit,lookahead distance: 7.777778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738797341240,89648,1509044738797205296,,2,/pure_pursuit,kappa :-0.0422993,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738797405555,89649,1509044738797214132,,2,/pure_pursuit,lateral accel = -0.456941,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738830793185,89650,1509044738830516644,,2,/pure_pursuit,lookahead distance: 7.761111,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738830797442,89651,1509044738830535208,,2,/pure_pursuit,kappa :-0.0422473,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738830801025,89652,1509044738830543506,,2,/pure_pursuit,lateral accel = -0.455401,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738863990826,89653,1509044738863847437,,2,/pure_pursuit,lookahead distance: 7.711111,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738864012553,89654,1509044738863870288,,2,/pure_pursuit,kappa :-0.0420861,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738897369936,89655,1509044738863881192,,2,/pure_pursuit,lateral accel = -0.450741,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738897376294,89656,1509044738897191432,,2,/pure_pursuit,lookahead distance: 7.683333,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738897379534,89657,1509044738897211002,,2,/pure_pursuit,kappa :-0.0476076,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738897382531,89658,1509044738897220484,,2,/pure_pursuit,lateral accel = -0.508039,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738930760694,89659,1509044738930522170,,2,/pure_pursuit,lookahead distance: 7.672222,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738930766929,89660,1509044738930545909,,2,/pure_pursuit,kappa :-0.0475893,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738964130719,89661,1509044738930557702,,2,/pure_pursuit,lateral accel = -0.507109,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738964136839,89662,1509044738963853068,,2,/pure_pursuit,lookahead distance: 7.638889,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738964139594,89663,1509044738963872342,,2,/pure_pursuit,kappa :-0.0475325,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044738964141876,89664,1509044738963880466,,2,/pure_pursuit,lateral accel = -0.504304,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044738997365301,89665,1509044738997188098,,2,/pure_pursuit,lookahead distance: 7.605556,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044738997370339,89666,1509044738997206021,,2,/pure_pursuit,kappa :-0.0536091,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044739030763632,89667,1509044738997213891,,2,/pure_pursuit,lateral accel = -0.566292,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044739030768833,89668,1509044739030516792,,2,/pure_pursuit,lookahead distance: 7.577778,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044739030775160,89669,1509044739030535154,,2,/pure_pursuit,kappa :-0.0536425,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044739030779092,89670,1509044739030543587,,2,/pure_pursuit,lateral accel = -0.564576,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044739064040547,89671,1509044739063847665,,2,/pure_pursuit,lookahead distance: 7.522222,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044739064044844,89672,1509044739063865043,,2,/pure_pursuit,kappa :-0.0536463,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044739065648817,89673,1509044739063873622,,2,/pure_pursuit,lateral accel = -0.560475,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044739097390825,89674,1509044739097187440,,2,/pure_pursuit,lookahead distance: 7.505556,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044739097398838,89675,1509044739097209340,,2,/pure_pursuit,kappa :-0.0599343,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044739097403311,89676,1509044739097221140,,2,/pure_pursuit,lateral accel = -0.624783,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
1509044739130751625,89677,1509044739130516647,,2,/pure_pursuit,lookahead distance: 7.500000,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcLookaheadDistance,80,/rosout,/twist_cmd
1509044739130754202,89678,1509044739130535583,,2,/pure_pursuit,kappa :-0.0599507,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,PurePursuit::calcCurvature,100,/rosout,/twist_cmd
1509044739130757082,89679,1509044739130552604,,2,/pure_pursuit,lateral accel = -0.624491,/home/udacity/Git/carnd_cap_autogradr/submissions/810991/ros/src/waypoint_follower/src/pure_pursuit_core.cpp,TwistStamped waypoint_follower::PurePursuit::outputTwist,339,/rosout,/twist_cmd
