%time,field.data
1509044734607200964,10.6000003815
1509044734627191649,10.5199995041
1509044734647260863,10.4300003052
1509044734667179824,10.3199996948
1509044734687272447,10.2100000381
1509044734707186967,10.1100006104
1509044734727194986,10.0100002289
1509044734747392785,9.92000007629
1509044734767486471,9.82999992371
1509044734787329652,9.72000026703
1509044734807826937,9.60000038147
1509044734827929307,9.48999977112
1509044734849898716,9.39000034332
1509044734867744902,9.28000068665
1509044734887655982,9.16000080109
1509044734907740876,9.05000019073
1509044734927691654,8.94000053406
1509044734947697634,8.81000041962
1509044734967707842,8.70000076294
1509044734989135712,8.59000015259
1509044735007847315,8.47999954224
1509044735027770731,8.36999988556
1509044735047807487,8.26000022888
1509044735068392730,8.13999938965
1509044735088410817,8.00999927521
1509044735108425604,7.90000009537
1509044735128318444,7.78000020981
1509044735148382499,7.66000032425
1509044735168467288,7.54000043869
1509044735188363185,7.42999982834
1509044735208381694,7.31999969482
1509044735228415001,7.19999980927
1509044735248466394,7.07999992371
1509044735268431323,6.9500002861
1509044735288459982,6.82000017166
1509044735308598394,6.69000005722
1509044735328387849,6.55999994278
1509044735348351683,6.42000007629
1509044735368314458,6.28000020981
1509044735388460162,6.15999984741
1509044735409191347,6.03999996185
1509044735428372203,5.89999961853
1509044735448827921,5.76999998093
1509044735468907292,5.64000034332
1509044735488789593,5.51000022888
1509044735509432956,5.38000011444
1509044735528853942,5.25
1509044735548961900,5.11000013351
1509044735569084759,4.96999979019
1509044735588866138,4.82999992371
1509044735608831975,4.69000005722
1509044735629467511,4.5499997139
1509044735649426536,4.41999959946
1509044735668835413,4.30999994278
1509044735688829438,4.17999982834
1509044735709500052,4.03999996185
1509044735729645354,3.8900001049
1509044735749362644,3.74999976158
1509044735769406005,3.61999988556
1509044735789356227,3.48000001907
1509044735809405166,3.35000014305
1509044735829866948,3.24000000954
1509044735849526297,3.12999987602
1509044735869568095,3.02999997139
1509044735889539530,2.93000006676
1509044735909445752,2.82000017166
1509044735929378741,2.72000002861
1509044735949414703,2.61999988556
1509044735969393547,2.51999998093
1509044735989509523,2.43000006676
1509044736009495110,2.32999992371
1509044736029463334,2.25
1509044736049538582,2.16000008583
1509044736069477441,2.06999993324
1509044736089948297,1.99000000954
1509044736111229996,1.90999996662
1509044736129917202,1.85000002384
1509044736149812963,1.78999996185
1509044736169913041,1.73000001907
1509044736189927578,1.69000005722
1509044736209928617,1.63999998569
1509044736229914453,1.60000002384
1509044736249908037,1.56000006199
1509044736269909251,1.51999998093
1509044736289916422,1.48000001907
1509044736309913961,1.45000004768
1509044736331816989,1.42999994755
1509044736350707023,1.39999997616
1509044736370565184,1.37999999523
1509044736390640300,1.36000001431
1509044736410524304,1.33999991417
1509044736430488467,1.32000005245
1509044736450517134,1.30999994278
1509044736470538784,1.28999996185
1509044736490616524,1.28999996185
1509044736511167983,1.27999997139
1509044736530550725,1.26999998093
1509044736550523731,1.26999998093
1509044736570553864,1.26999998093
1509044736590638545,1.26999998093
1509044736610449021,1.26999998093
1509044736630490420,1.26999998093
1509044736650552642,1.26999998093
1509044736670566413,1.26999998093
1509044736690666200,1.26999998093
1509044736715817263,1.26999998093
1509044736730992158,1.26999998093
1509044736751109251,1.27999997139
1509044736771050807,1.28999996185
1509044736790915443,1.29999995232
1509044736810920003,1.32000005245
1509044736830938830,1.32999992371
1509044736851147231,1.37000000477
1509044736870976139,1.41000008583
1509044736890959085,1.45999991894
1509044736911073257,1.5300000906
1509044736931081492,1.62000000477
1509044736951011772,1.74000000954
1509044736971027757,1.87000012398
1509044736991513015,2.02999997139
1509044737011568642,2.17999982834
1509044737031169731,2.33999991417
1509044737051483977,2.50999999046
1509044737071576241,2.69000005722
1509044737091593432,2.90000009537
1509044737111718151,3.1400001049
1509044737131559723,3.38000011444
1509044737151680114,3.61999988556
1509044737171643986,3.86000013351
1509044737196149313,4.07999992371
1509044737211602778,4.30999994278
1509044737233066754,4.55999994278
1509044737251641629,4.80000019073
1509044737271635009,5.03999996185
1509044737292007378,5.30999994278
1509044737311763050,5.57000017166
1509044737331754314,5.82999992371
1509044737351650497,6.09999990463
1509044737371738208,6.36000013351
1509044737392651229,6.63999986649
1509044737411947139,6.94000005722
1509044737433880154,7.23999977112
1509044737451808432,7.53000020981
1509044737472216365,7.80000019073
1509044737492104839,8.07999992371
1509044737512146219,8.34000015259
1509044737532116675,8.59000015259
1509044737552127700,8.86999988556
1509044737572113200,9.14000034332
1509044737592083750,9.40999984741
1509044737612029803,9.6799993515
1509044737632091470,9.93999958038
1509044737652820573,10.2100000381
1509044737672631664,10.4799995422
1509044737692582978,10.75
1509044737712673677,11.029999733
1509044737732685260,11.2899999619
1509044737753120917,11.5599994659
1509044737772667629,11.8400001526
1509044737793869643,12.1100006104
1509044737812664810,12.3999996185
1509044737832609670,12.6999998093
1509044737853112194,12.9799995422
1509044737872717382,13.2399997711
1509044737892702399,13.4600000381
1509044737912729639,13.6500005722
1509044737932632472,13.8299999237
1509044737952832376,13.9600000381
1509044737973110904,14.0300006866
1509044737993184473,14.0599994659
1509044738013134028,14.0799999237
1509044738033148462,14.1100006104
1509044738053418898,14.1599998474
1509044738073103061,14.2600002289
1509044738093100770,14.3099994659
1509044738113060796,14.4400005341
1509044738134282246,14.4799995422
1509044738153205731,14.4799995422
1509044738173242708,14.4799995422
1509044738193106340,14.4900007248
1509044738213100579,14.5399999619
1509044738233172588,14.5499992371
1509044738253121821,14.5699996948
1509044738273279324,14.5699996948
1509044738293198829,14.5699996948
1509044738314043819,14.5399999619
1509044738333683166,14.5199995041
1509044738353713222,14.5
1509044738373901831,14.470000267
1509044738393689957,14.4499998093
1509044738413690695,14.4299993515
1509044738433725348,14.3999996185
1509044738454382315,14.3500003815
1509044738473827433,14.3099994659
1509044738493769869,14.279999733
1509044738513970804,14.2600002289
1509044738533698154,14.2399997711
1509044738553812449,14.220000267
1509044738573808480,14.1700000763
1509044738593725617,14.1400003433
1509044738613696392,14.1199998856
1509044738633727074,14.1199998856
1509044738653897995,14.1499996185
1509044738674138131,14.1599998474
1509044738694136544,14.1300001144
1509044738714298148,14.1199998856
1509044738734285270,14.1100006104
1509044738754164444,14.0799999237
1509044738774203644,14.0399999619
1509044738794242776,14.0
1509044738814200516,13.970000267
1509044738834268177,13.9299993515
1509044738854261805,13.8800001144
1509044738874272175,13.8500003815
1509044738894211655,13.8299999237
1509044738914590124,13.8099994659
1509044738934794246,13.7899999619
1509044738954801593,13.75
1509044738975021810,13.720000267
1509044738994788848,13.6899995804
1509044739014938399,13.6400003433
1509044739034890968,13.5900001526
1509044739054773859,13.5399999619
1509044739074808785,13.5300006866
1509044739094857570,13.5100002289
1509044739115512923,13.5
1509044739134794909,13.4799995422
1509044739154857506,13.4699993134
1509044739174969586,13.4699993134
1509044739194808174,13.4699993134
1509044739214814204,13.4400005341
1509044739234853236,13.4300003052
1509044739254844021,13.4000005722
1509044739274896421,13.3699998856
1509044739294905092,13.3399991989
1509044739315661452,13.3000001907
1509044739335230504,13.2700004578
1509044739355241130,13.2399997711
1509044739375288373,13.1900005341
1509044739395271248,13.1300001144
1509044739415314751,13.0700006485
1509044739435489380,13.0199995041
1509044739455392117,12.9699993134
1509044739475393036,12.9099998474
1509044739495433205,12.8599996567
1509044739515375545,12.8299999237
1509044739535277893,12.8000001907
1509044739555332113,12.7899999619
1509044739575660334,12.7699995041
1509044739595860986,12.7600002289
1509044739615894866,12.7299995422
1509044739636048770,12.7100000381
1509044739655956266,12.6800003052
1509044739675988172,12.6800003052
1509044739695924913,12.6700000763
1509044739715972548,12.6300001144
1509044739736048067,12.6100006104
1509044739755943572,12.6199998856
1509044739775982067,12.6100006104
1509044739796008051,12.5799999237
1509044739815998281,12.5799999237
1509044739835960409,12.5699996948
1509044739855955004,12.5600004196
1509044739876019422,12.5399999619
1509044739896000181,12.4800004959
1509044739921952323,12.4200000763
1509044739936059750,12.3899993896
1509044739955979884,12.3799991608
1509044739976103966,12.3400001526
1509044739995986150,12.279999733
1509044740016417397,12.2300004959
1509044740036402269,12.1999998093
1509044740056363078,12.1599998474
1509044740076335667,12.1199998856
1509044740096514545,12.0900001526
1509044740116441668,12.0699996948
1509044740136335341,12.0399999619
1509044740156362494,11.9899997711
1509044740177987079,11.9499998093
1509044740196516313,11.9299993515
1509044740216955748,11.9099998474
1509044740237068913,11.8699998856
1509044740257024411,11.8299999237
1509044740276926114,11.7999992371
1509044740296951557,11.7800006866
1509044740317023300,11.75
1509044740337052373,11.7100000381
1509044740356968430,11.6599998474
1509044740377883283,11.6199998856
1509044740397119580,11.6199998856
1509044740417029772,11.6000003815
1509044740437096560,11.5599994659
1509044740457068745,11.5399999619
1509044740476987971,11.5100002289
1509044740497020966,11.4600000381
1509044740517017671,11.4300003052
1509044740537476132,11.4100008011
1509044740556954006,11.3900003433
1509044740577086750,11.3599996567
1509044740597001943,11.3599996567
1509044740617470749,11.3400001526
1509044740637469585,11.2800006866
1509044740657422078,11.25
1509044740677426127,11.2299995422
1509044740697484722,11.1900005341
1509044740717440792,11.1599998474
1509044740737448975,11.1099996567
1509044740765660814,11.0999994278
1509044740778039928,11.0899991989
1509044740797721136,11.0500001907
1509044740817487395,11.0100002289
1509044740837639313,10.9699993134
1509044740857672819,10.9400005341
1509044740878093602,10.9099998474
1509044740898319781,10.8699998856
1509044740918518345,10.8499994278
1509044740938253436,10.8000001907
1509044740958123243,10.75
1509044740978843770,10.7299995422
1509044740998057343,10.7100000381
1509044741018093089,10.6700000763
1509044741038281870,10.6399993896
1509044741058189235,10.6399993896
1509044741079096901,10.6199998856
1509044741098110880,10.6000003815
1509044741118202953,10.5799999237
1509044741138025896,10.5600004196
1509044741158100278,10.5199995041
1509044741179189115,10.4899997711
1509044741198091231,10.470000267
1509044741218128362,10.4600000381
1509044741238175941,10.4300003052
1509044741258612281,10.4099998474
1509044741278851728,10.3699998856
1509044741298531336,10.3600006104
1509044741318542902,10.3500003815
1509044741338485705,10.3100004196
1509044741358558526,10.2699995041
1509044741378648498,10.2399997711
1509044741398588160,10.220000267
1509044741418591560,10.1999998093
1509044741438609912,10.1700000763
1509044741458668256,10.1299991608
1509044741478553789,10.0699996948
1509044741498660906,10.0100002289
1509044741519248567,10.0100002289
1509044741539254268,10.0500001907
1509044741559150045,10.0699996948
1509044741579654481,10.0500001907
1509044741599194734,10.0399999619
1509044741619702118,10.0100002289
1509044741639218323,9.97000026703
1509044741659145400,9.93999958038
1509044741679181509,9.93000030518
1509044741699259962,9.89999961853
1509044741719177235,9.86999988556
1509044741739196876,9.84000015259
1509044741759181730,9.82999992371
1509044741779612093,9.82999992371
1509044741799215362,9.81999969482
1509044741819256066,9.78999996185
1509044741839230665,9.75
1509044741859318538,9.73000049591
1509044741879225213,9.73999977112
1509044741899624711,9.73000049591
1509044741919661513,9.71000003815
1509044741939595397,9.69999980927
1509044741959599822,9.6799993515
1509044741979788544,9.67000007629
1509044741999644136,9.67000007629
1509044742019614841,9.67000007629
1509044742039638696,9.68999958038
1509044742059644762,9.69999980927
1509044742079735649,9.69999980927
1509044742099730595,9.68999958038
1509044742121633796,9.67000007629
1509044742140173702,9.67000007629
1509044742160244721,9.6799993515
1509044742181095638,9.73000049591
1509044742203178685,9.76000022888
1509044742221467595,9.77999973297
1509044742241108496,9.80000019073
1509044742261075938,9.81999969482
1509044742280409176,9.84000015259
1509044742300395208,9.86000061035
1509044742320327227,9.88999938965
1509044742340300393,9.89999961853
1509044742360424601,9.90999984741
1509044742380314400,9.93000030518
1509044742400468799,9.97000026703
1509044742420262577,10.0
1509044742440678717,10.0100002289
1509044742460690977,10.0100002289
1509044742480725465,10.0100002289
1509044742500657488,10.0199995041
1509044742520618564,10.029999733
1509044742540824875,10.0399999619
1509044742560666793,10.0600004196
1509044742581082943,10.0699996948
1509044742600679730,10.0900001526
1509044742620759797,10.1100006104
1509044742640659557,10.1100006104
1509044742660713200,10.1200008392
1509044742680692530,10.1700000763
1509044742700732372,10.2100000381
1509044742720703347,10.220000267
1509044742740682442,10.2300004959
1509044742760694506,10.2599992752
1509044742780849358,10.2899999619
1509044742801253100,10.3100004196
1509044742821373731,10.3199996948
1509044742841412389,10.3299999237
1509044742861272552,10.3299999237
1509044742881430207,10.3500003815
1509044742901348328,10.3699998856
1509044742921396546,10.3899993896
1509044742941374707,10.3999996185
1509044742961335429,10.4099998474
1509044742981530057,10.4200000763
1509044743001459716,10.4300003052
1509044743021325294,10.4400005341
1509044743041470730,10.4499998093
1509044743061397591,10.4499998093
1509044743081433460,10.4499998093
1509044743101350893,10.4600000381
1509044743121402026,10.4799995422
1509044743141341458,10.5
1509044743161337828,10.4899997711
1509044743181833619,10.4899997711
1509044743201880995,10.4899997711
1509044743221801804,10.4899997711
1509044743243338757,10.5100002289
1509044743262048711,10.5199995041
1509044743281823377,10.5199995041
1509044743301827126,10.5199995041
1509044743321799048,10.529999733
1509044743341835033,10.5500001907
1509044743361801608,10.5500001907
1509044743382350389,10.5399999619
1509044743401846936,10.529999733
1509044743421840965,10.5100002289
1509044743442478489,10.4799995422
1509044743462413721,10.4600000381
1509044743482391444,10.4400005341
1509044743502557438,10.4400005341
1509044743522361926,10.4400005341
1509044743542411727,10.4400005341
1509044743562437754,10.4300003052
1509044743582508589,10.4300003052
1509044743605242446,10.4200000763
1509044743622408923,10.4200000763
1509044743643794263,10.4400005341
1509044743663510433,10.4400005341
1509044743682986326,10.4400005341
1509044743706327631,10.4200000763
1509044743722730683,10.3999996185
1509044743742632945,10.3899993896
1509044743762937708,10.3999996185
1509044743782451291,10.3899993896
1509044743806834869,10.3800001144
1509044743822523962,10.3500003815
1509044743842940593,10.3199996948
1509044743863044385,10.3100004196
1509044743882923432,10.3000001907
1509044743902971043,10.2899999619
1509044743922951453,10.279999733
1509044743942938255,10.2699995041
1509044743962938256,10.2399997711
1509044743983003738,10.2100000381
1509044744002962283,10.2300004959
1509044744022911832,10.2399997711
1509044744043050141,10.2300004959
1509044744062938135,10.2100000381
1509044744082982147,10.1899995804
1509044744103553566,10.1800003052
1509044744123568513,10.1700000763
1509044744143448028,10.1700000763
1509044744163541227,10.1999998093
1509044744183603658,10.220000267
1509044744203535820,10.1899995804
1509044744223547248,10.1499996185
1509044744244010187,10.1499996185
1509044744263538897,10.1700000763
1509044744283499431,10.1700000763
1509044744303692666,10.1599998474
1509044744326031417,10.1599998474
1509044744343502803,10.1599998474
1509044744363571085,10.1800003052
1509044744383596126,10.1899995804
1509044744403572239,10.1999998093
1509044744424069988,10.1999998093
1509044744444412689,10.2100000381
1509044744465234798,10.2100000381
1509044744484928983,10.2100000381
1509044744504555584,10.2100000381
1509044744524176961,10.2300004959
1509044744544007278,10.2399997711
1509044744564237928,10.25
1509044744583983283,10.25
1509044744604091621,10.2599992752
1509044744624007359,10.2699995041
1509044744645576680,10.2699995041
1509044744663949653,10.3000001907
1509044744684029517,10.3100004196
1509044744704107091,10.3299999237
1509044744724524139,10.3600006104
1509044744744544534,10.3699998856
1509044744764677430,10.4200000763
1509044744784683659,10.4499998093
1509044744804599299,10.4600000381
1509044744824613469,10.4799995422
1509044744846423920,10.4899997711
1509044744864557465,10.4799995422
1509044744884618907,10.4600000381
1509044744904616251,10.4600000381
1509044744924608187,10.4799995422
1509044744944657533,10.4899997711
1509044744964629282,10.5100002289
1509044744984619877,10.529999733
1509044745004589522,10.5600004196
1509044745024541753,10.5700006485
1509044745045661074,10.5700006485
1509044745068639679,10.5700006485
1509044745086026511,10.5700006485
1509044745107380546,10.5799999237
1509044745125550132,10.5900001526
1509044745145320970,10.6000003815
1509044745165489433,10.6199998856
1509044745185087717,10.6300001144
1509044745205070338,10.6399993896
1509044745225033258,10.6499996185
1509044745245275300,10.6599998474
1509044745265078118,10.6700000763
1509044745285047464,10.6800003052
1509044745305061760,10.6900005341
1509044745325102575,10.7000007629
1509044745345082446,10.7100000381
1509044745365168177,10.7199993134
1509044745385649000,10.7299995422
1509044745405653119,10.75
1509044745425624039,10.75
1509044745446434804,10.75
1509044745465674634,10.7600002289
1509044745485643511,10.75
1509044745505810965,10.75
1509044745525643893,10.7399997711
1509044745545672423,10.7399997711
1509044745565659551,10.75
1509044745585667702,10.75
1509044745605817812,10.75
1509044745625706266,10.75
1509044745645652491,10.75
1509044745665644017,10.7600002289
1509044745685701238,10.7600002289
1509044745705718812,10.7600002289
1509044745725644135,10.75
1509044745745668277,10.75
1509044745766262002,10.7600002289
1509044745785966662,10.7600002289
1509044745806155457,10.7600002289
1509044745826105110,10.75
1509044745846188638,10.7299995422
1509044745866184802,10.7100000381
1509044745886219544,10.7100000381
1509044745906189333,10.7100000381
1509044745926098667,10.7100000381
1509044745946108557,10.7100000381
1509044745966190718,10.7100000381
1509044745986136997,10.7199993134
1509044746006174321,10.7199993134
1509044746026179876,10.7100000381
1509044746046850490,10.7000007629
1509044746066748978,10.7000007629
1509044746086753492,10.6900005341
1509044746106806976,10.6800003052
1509044746126843001,10.6700000763
1509044746146833591,10.6700000763
1509044746167522638,10.6599998474
1509044746188774253,10.6399993896
1509044746207355653,10.6300001144
1509044746226754138,10.6399993896
1509044746247401288,10.6399993896
1509044746266822533,10.6300001144
1509044746286824324,10.6099996567
1509044746306892299,10.6099996567
1509044746326745510,10.6000003815
1509044746346825159,10.5799999237
1509044746366834733,10.5600004196
1509044746388958730,10.5500001907
1509044746407684742,10.5500001907
1509044746427351605,10.5500001907
1509044746447447373,10.5500001907
1509044746467300506,10.5600004196
1509044746487239807,10.5600004196
1509044746507382591,10.5500001907
1509044746527226037,10.5600004196
1509044746547344730,10.5500001907
1509044746567317274,10.5500001907
1509044746587332625,10.5500001907
1509044746607289293,10.5500001907
1509044746627353432,10.5399999619
1509044746647766306,10.5199995041
1509044746667389800,10.5100002289
1509044746687827079,10.5
1509044746708679774,10.4799995422
1509044746728416782,10.4499998093
1509044746749343034,10.4400005341
1509044746768656314,10.4300003052
1509044746788289349,10.4099998474
1509044746808142731,10.3999996185
1509044746828097607,10.3999996185
1509044746847999763,10.3999996185
1509044746867953515,10.3699998856
1509044746888075765,10.3400001526
1509044746907984448,10.3000001907
1509044746927886918,10.2599992752
1509044746948085048,10.2300004959
1509044746967882143,10.2100000381
1509044746988004998,10.1999998093
1509044747007886554,10.1800003052
1509044747027847669,10.1599998474
1509044747048430254,10.1499996185
1509044747068328184,10.1499996185
1509044747088230916,10.1399993896
1509044747108768134,10.1100006104
1509044747128316151,10.0799999237
1509044747148294145,10.0600004196
1509044747168320218,10.0399999619
1509044747188360136,10.0100002289
1509044747208357036,10.0
1509044747228680077,10.0
1509044747248394877,9.99000072479
1509044747268335799,9.96000003815
1509044747288450399,9.93000030518
1509044747309073317,9.90999984741
1509044747331230271,9.88000011444
1509044747350028050,9.85000038147
1509044747369983352,9.81999969482
1509044747389866562,9.80999946594
1509044747409083191,9.78999996185
1509044747428943045,9.75
1509044747448930317,9.72000026703
1509044747470019356,9.69999980927
1509044747488975889,9.6799993515
1509044747509018773,9.64999961853
1509044747529868115,9.63000011444
1509044747549042498,9.61999988556
1509044747569085910,9.61000061035
1509044747589040999,9.61000061035
1509044747608947611,9.59000015259
1509044747628942180,9.57999992371
1509044747649003342,9.56999969482
1509044747668976416,9.55999946594
1509044747689407022,9.55999946594
1509044747709451792,9.53999996185
1509044747729405536,9.53000068665
1509044747749394849,9.52000045776
1509044747769456142,9.51000022888
1509044747789657547,9.5
1509044747809365621,9.48999977112
1509044747829373620,9.48000049591
1509044747849443241,9.47000026703
1509044747869420859,9.44999980927
1509044747889417443,9.4299993515
1509044747909539858,9.42000007629
1509044747929379594,9.42000007629
1509044747949454678,9.40999984741
1509044747970077194,9.39000034332
1509044747990311221,9.36999988556
1509044748010019938,9.35999965668
1509044748029959892,9.35000038147
1509044748050061455,9.32999992371
1509044748069978988,9.29999923706
1509044748089989157,9.28999996185
1509044748111374317,9.28000068665
1509044748129995138,9.25
1509044748150027216,9.21000003815
1509044748170108501,9.18999958038
1509044748190841325,9.18000030518
1509044748211998171,9.17000007629
1509044748232585959,9.16000080109
1509044748252676121,9.1500005722
1509044748270361462,9.1500005722
1509044748290201896,9.1500005722
1509044748310194239,9.14000034332
1509044748330105403,9.13000011444
1509044748350738036,9.11999988556
1509044748370523677,9.11999988556
1509044748390467470,9.10999965668
1509044748410493176,9.0999994278
1509044748430501340,9.07999992371
1509044748453354198,9.06999969482
1509044748470528676,9.05999946594
1509044748490617897,9.05000019073
1509044748511136206,9.03999996185
1509044748530770052,9.05000019073
1509044748550485143,9.05000019073
1509044748570571895,9.05000019073
1509044748590482517,9.05999946594
1509044748610559776,9.05000019073
1509044748631088599,9.03999996185
1509044748651156228,9.02000045776
1509044748671102446,9.01000022888
1509044748691086400,8.97999954224
1509044748712201100,8.94000053406
1509044748731167944,8.9000005722
1509044748751152609,8.88000011444
1509044748771234188,8.8499994278
1509044748791194945,8.81000041962
1509044748811188162,8.77000045776
1509044748831148372,8.73999977112
1509044748851222933,8.71999931335
1509044748871227405,8.70000076294
1509044748891199619,8.68000030518
