%time,field.data
1509044742267556934,32.5040016174
1509044742336566880,8.27900028229
1509044742438881499,5.84200000763
1509044742543385129,5.65899991989
1509044742650768227,7.51399993896
1509044742754901822,7.46299982071
1509044742859874938,7.09899997711
1509044742963596341,6.1779999733
1509044743067384772,5.16300010681
1509044743174036645,6.66900014877
1509044743282154012,7.47599983215
1509044743386023518,8.58399963379
1509044743489704418,7.67100000381
1509044743594088822,7.16099977493
1509044743716160678,13.4960002899
1509044743806721092,5.57800006866
1509044743911065726,8.96199989319
1509044744013153504,6.79699993134
1509044744119084753,7.44600009918
1509044744220726001,5.07499980927
1509044744328278808,7.507999897
1509044744431102945,5.74800014496
1509044744548336027,13.0430002213
1509044744640040057,5.20300006866
1509044744745176156,5.31300020218
1509044744853643227,8.04699993134
1509044744956191951,6.74399995804
1509044745111849741,38.5159988403
1509044745170943394,10.595000267
1509044745272875848,8.51799964905
1509044745377844534,7.80999994278
1509044745481209112,6.75299978256
1509044745587683192,7.53299999237
1509044745690845191,7.21700000763
1509044745795274316,6.72700023651
1509044745900559486,7.23400020599
1509044746003668493,5.37400007248
1509044746108001013,5.12599992752
1509044746218725506,9.14599990845
1509044746320275559,6.28599977493
1509044746433509543,13.4779996872
1509044746527737919,5.41599988937
1509044746637230011,9.39900016785
1509044746782653401,35.1119995117
1509044746850091978,13.2559995651
1509044746948325706,6.63999986649
1509044747056415583,8.86299991608
1509044747157457898,6.24100017548
1509044747263566802,7.33400011063
1509044747392512192,16.0890007019
1509044747474508499,7.05399990082
1509044747579265773,8.31000041962
1509044747681034924,5.40500020981
1509044747787085503,5.92000007629
1509044747891338532,5.93499994278
1509044747998958152,8.54500007629
1509044748101629623,5.92600011826
1509044748249199033,34.0279998779
1509044748312084333,6.91499996185
1509044748415319440,6.05000019073
1509044748522151162,6.75600004196
1509044748625394687,6.48099994659
1509044748729989789,6.23999977112
1509044748837356814,8.66699981689
1509044748944207393,10.2939996719
1509044749075900535,25.392999649
1509044749155946802,12.6140003204
1509044749254947886,6.13399982452
1509044749398879503,31.5310001373
1509044749466786808,8.95600032806
1509044749570786299,8.30000019073
1509044749676290373,8.91199970245
1509044749779817575,7.59200000763
1509044749883025043,5.67500019073
1509044750009903395,10.6370000839
1509044750095124064,8.0609998703
1509044750255283439,47.186000824
1509044750304808888,6.82499980927
1509044750409571782,7.90299987793
1509044750515600956,9.40600013733
1509044750620174478,8.4329996109
1509044750724202628,7.61299991608
1509044750828288959,7.73799991608
1509044750932311809,6.5720000267
1509044751036211299,5.59100008011
1509044751141085802,5.46299982071
1509044751249124237,9.04100036621
1509044751350539610,5.84200000763
1509044751457384909,7.10300016403
1509044751561237525,6.01399993896
1509044751665605005,5.88999986649
1509044751770398498,5.91300010681
1509044751874790272,5.8220000267
1509044751983310727,9.20199966431
1509044752084710201,5.84899997711
1509044752190059133,6.08799982071
1509044752297255676,8.23400020599
1509044752412389944,12.4790000916
1509044752506223010,7.6810002327
1509044752610179048,7.09600019455
1509044752720503365,12.3219995499
1509044752822055902,9.52200031281
1509044752926250169,8.59899997711
1509044753031114611,8.52900028229
1509044753152335772,15.2790002823
1509044753238829432,6.94099998474
1509044753346333010,9.54599952698
1509044753452496254,10.7060003281
1509044753556308370,9.75699996948
1509044753658293908,6.867000103
1509044753763493919,7.21199989319
1509044753867375939,6.18699979782
1509044753973313632,7.39300012589
1509044754078233845,7.33799982071
1509044754183414995,7.4439997673
1509044754292307753,10.2609996796
1509044754393557658,7.78599977493
1509044754498415196,8.20800018311
1509044754606199755,10.8640003204
1509044754706850672,7.03399991989
1509044754812371368,7.16800022125
1509044754922539779,11.9580001831
1509044755022051336,7.53499984741
1509044755127788678,8.05599975586
1509044755231824678,7.66400003433
1509044755334995385,5.87099981308
1509044755474001793,20.5400009155
1509044755545584250,6.44799995422
1509044755650423185,5.32999992371
1509044755758901007,10.5150003433
1509044755914105495,44.0839996338
1509044755964673237,6.24800014496
1509044756069767976,6.96500015259
1509044756177142740,9.51399993896
1509044756277937492,5.14599990845
1509044756415479819,23.5680007935
1509044756488942125,6.88100004196
1509044756594527349,7.27099990845
1509044756699535821,7.5720000267
1509044756805142483,7.98400020599
1509044756908325863,6.83799982071
1509044757011547713,5.257999897
1509044757123004418,11.0600004196
1509044757222677285,5.92399978638
1509044757330311946,9.32699966431
1509044757432170063,6.37699985504
1509044757535932565,5.25099992752
1509044757640617305,5.34399986267
1509044757745537977,5.24900007248
1509044757855403187,8.23299980164
1509044757957537951,7.61999988556
1509044758060222032,5.28000020981
1509044758165405661,5.67100000381
1509044758270933820,6.60099983215
1509044758377467073,7.71600008011
1509044758479234141,4.96000003815
1509044758587130092,6.3109998703
1509044758689974016,6.06799983978
1509044758811582977,11.0530004501
1509044758898808561,5.16599988937
1509044759003864831,5.45599985123
1509044759126691751,16.4409999847
1509044759213476571,5.34200000763
1509044759321225147,7.55999994278
1509044759425438814,7.63000011444
1509044759529582284,6.55499982834
1509044759634880015,7.48400020599
1509044759738600766,5.83599996567
1509044759845314080,5.68200016022
1509044759947215380,5.07999992371
1509044760053110737,5.89200019836
1509044760157056004,5.52099990845
1509044760261507337,5.09999990463
1509044760367212057,5.85099983215
1509044760473579563,7.41099977493
1509044760577457744,5.83900022507
1509044760680834457,4.87799978256
1509044760789876194,8.3140001297
1509044760891841192,5.58199977875
1509044760998122926,7.29799985886
1509044761101661771,6.14300012589
1509044761205570799,5.17600011826
1509044761334338676,16.3449993134
1509044761414996252,5.33099985123
